index	monomial	coefficient
597	b^3*u^2*v^9	-0.00000000000000000e+00
598	b^3*u^3*v^8	-0.00000000000000000e+00
599	b^3*u^4*v^7	-0.00000000000000000e+00
600	b^3*u^5*v^6	-0.00000000000000000e+00
601	b^3*u^6*v^5	-0.00000000000000000e+00
602	b^3*u^7*v^4	-0.00000000000000000e+00
603	b^3*u^8*v^3	-0.00000000000000000e+00
604	b^3*u^9*v^2	-0.00000000000000000e+00
605	b^3*u^10*v	-0.00000000000000000e+00
606	b^3*u^11	0.00000000000000000e+00
607	b^4*v^10	-0.00000000000000000e+00
608	b^4*u*v^9	0.00000000000000000e+00
609	b^4*u^2*v^8	-0.00000000000000000e+00
610	b^4*u^3*v^7	-0.00000000000000000e+00
611	b^4*u^4*v^6	-0.00000000000000000e+00
612	b^4*u^5*v^5	-0.00000000000000000e+00
613	b^4*u^6*v^4	-0.00000000000000000e+00
614	b^4*u^7*v^3	-0.00000000000000000e+00
615	b^4*u^8*v^2	-0.00000000000000000e+00
616	b^4*u^9*v	-0.00000000000000000e+00
617	b^4*u^10	0.00000000000000000e+00
618	b^5*v^9	-0.00000000000000000e+00
619	b^5*u*v^8	-0.00000000000000000e+00
620	b^5*u^2*v^7	-0.00000000000000000e+00
621	b^5*u^3*v^6	-0.00000000000000000e+00
622	b^5*u^4*v^5	-0.00000000000000000e+00
623	b^5*u^5*v^4	-0.00000000000000000e+00
624	b^5*u^6*v^3	-0.00000000000000000e+00
625	b^5*u^7*v^2	-0.00000000000000000e+00
626	b^5*u^8*v	-0.00000000000000000e+00
627	b^5*u^9	0.00000000000000000e+00
628	b^6*v^8	-0.00000000000000000e+00
629	b^6*u*v^7	-0.00000000000000000e+00
630	b^6*u^2*v^6	9.23956084459446464e-02
631	b^6*u^3*v^5	-1.15607101604986495e-01
632	b^6*u^4*v^4	3.44259330644263395e-01
633	b^6*u^5*v^3	-4.09207147413980996e-02
634	b^6*u^6*v^2	-2.00287697479577635e-02
635	b^6*u^7*v	0.00000000000000000e+00
636	b^6*u^8	0.00000000000000000e+00
637	b^7*v^7	-0.00000000000000000e+00
638	b^7*u*v^6	-1.02662719331632096e-01
639	b^7*u^2*v^5	-3.83460008195612212e-01
640	b^7*u^3*v^4	-2.31011578550464503e-01
641	b^7*u^4*v^3	-6.73524928103325649e-01
642	b^7*u^5*v^2	-5.84609997613431465e-01
643	b^7*u^6*v	0.00000000000000000e+00
644	b^7*u^7	0.00000000000000000e+00
645	b^8*v^6	4.74567632250425198e-01
646	b^8*u*v^5	-1.04600629379059909e-01
647	b^8*u^2*v^4	-2.71589032051559931e-01
648	b^8*u^3*v^3	-4.69580261225153506e-01
649	b^8*u^4*v^2	-6.68064140262089268e-01
650	b^8*u^5*v	-7.38462069137587940e-01
651	b^8*u^6	0.00000000000000000e+00
652	b^9*v^5	2.34511490750556356e-01
653	b^9*u*v^4	1.97335492228128510e-02
654	b^9*u^2*v^3	-5.59425554821037091e-02
655	b^9*u^3*v^2	-2.54804514327062637e-01
656	b^9*u^4*v	-3.73693647423560815e-01
657	b^9*u^5	0.00000000000000000e+00
658	b^10*v^4	1.52354872784866202e-01
659	b^10*u*v^3	3.32113724720610945e-02
660	b^10*u^2*v^2	-6.28358290296460315e-02
661	b^10*u^3*v	-1.63778384097376939e-01
662	b^10*u^4	-5.76273613722072420e-01
663	b^11*v^3	1.07073260348861915e-01
664	b^11*u*v^2	6.60535954291459060e-02
665	b^11*u^2*v	-7.58946947534106919e-03
666	b^11*u^3	-2.69436196264547512e-01
667	b^12*v^2	1.14424458735921664e-01
668	b^12*u*v	1.28336582889846396e-01
669	b^12*u^2	1.01573404169082324e-01
670	b^13*v	-1.96248189483032714e-01
671	b^13*u	-6.37021834799905595e-01
672	b^14	-0.00000000000000000e+00
673	u^3*v^12	-0.00000000000000000e+00
674	u^4*v^11	-0.00000000000000000e+00
675	u^5*v^10	0.00000000000000000e+00
676	u^6*v^9	0.00000000000000000e+00
677	u^7*v^8	-0.00000000000000000e+00
678	u^8*v^7	-0.00000000000000000e+00
679	u^9*v^6	-0.00000000000000000e+00
680	u^10*v^5	0.00000000000000000e+00
681	u^11*v^4	-0.00000000000000000e+00
682	u^12*v^3	0.00000000000000000e+00
683	b*u^2*v^12	-0.00000000000000000e+00
684	b*u^3*v^11	-0.00000000000000000e+00
685	b*u^4*v^10	0.00000000000000000e+00
686	b*u^5*v^9	-0.00000000000000000e+00
687	b*u^6*v^8	-0.00000000000000000e+00
688	b*u^7*v^7	-0.00000000000000000e+00
689	b*u^8*v^6	-0.00000000000000000e+00
690	b*u^9*v^5	0.00000000000000000e+00
691	b*u^10*v^4	-0.00000000000000000e+00
692	b*u^11*v^3	0.00000000000000000e+00
693	b*u^12*v^2	-0.00000000000000000e+00
694	b^2*u*v^12	0.00000000000000000e+00
695	b^2*u^2*v^11	-0.00000000000000000e+00
696	b^2*u^3*v^10	0.00000000000000000e+00
697	b^2*u^4*v^9	0.00000000000000000e+00
698	b^2*u^5*v^8	-0.00000000000000000e+00
699	b^2*u^6*v^7	-0.00000000000000000e+00
700	b^2*u^7*v^6	-0.00000000000000000e+00
701	b^2*u^8*v^5	-0.00000000000000000e+00
702	b^2*u^9*v^4	-0.00000000000000000e+00
703	b^2*u^10*v^3	0.00000000000000000e+00
704	b^2*u^11*v^2	0.00000000000000000e+00
705	b^2*u^12*v	-0.00000000000000000e+00
706	b^3*v^12	-0.00000000000000000e+00
707	b^3*u*v^11	0.00000000000000000e+00
708	b^3*u^2*v^10	-0.00000000000000000e+00
709	b^3*u^3*v^9	-0.00000000000000000e+00
710	b^3*u^4*v^8	-0.00000000000000000e+00
711	b^3*u^5*v^7	-0.00000000000000000e+00
712	b^3*u^6*v^6	-0.00000000000000000e+00
713	b^3*u^7*v^5	-0.00000000000000000e+00
714	b^3*u^8*v^4	-0.00000000000000000e+00
715	b^3*u^9*v^3	-0.00000000000000000e+00
716	b^3*u^10*v^2	0.00000000000000000e+00
717	b^3*u^11*v	0.00000000000000000e+00
718	b^3*u^12	0.00000000000000000e+00
719	b^4*v^11	0.00000000000000000e+00
720	b^4*u*v^10	-0.00000000000000000e+00
721	b^4*u^2*v^9	-0.00000000000000000e+00
722	b^4*u^3*v^8	-0.00000000000000000e+00
723	b^4*u^4*v^7	-0.00000000000000000e+00
724	b^4*u^5*v^6	-0.00000000000000000e+00
725	b^4*u^6*v^5	-0.00000000000000000e+00
726	b^4*u^7*v^4	-0.00000000000000000e+00
727	b^4*u^8*v^3	-0.00000000000000000e+00
728	b^4*u^9*v^2	0.00000000000000000e+00
729	b^4*u^10*v	0.00000000000000000e+00
730	b^4*u^11	-0.00000000000000000e+00
731	b^5*v^10	0.00000000000000000e+00
732	b^5*u*v^9	-0.00000000000000000e+00
733	b^5*u^2*v^8	-0.00000000000000000e+00
734	b^5*u^3*v^7	-0.00000000000000000e+00
735	b^5*u^4*v^6	-0.00000000000000000e+00
736	b^5*u^5*v^5	-0.00000000000000000e+00
737	b^5*u^6*v^4	-0.00000000000000000e+00
738	b^5*u^7*v^3	-0.00000000000000000e+00
739	b^5*u^8*v^2	-0.00000000000000000e+00
740	b^5*u^9*v	0.00000000000000000e+00
741	b^5*u^10	-0.00000000000000000e+00
742	b^6*v^9	0.00000000000000000e+00
743	b^6*u*v^8	-0.00000000000000000e+00
744	b^6*u^2*v^7	-0.00000000000000000e+00
745	b^6*u^3*v^6	1.26746525483747513e-01
746	b^6*u^4*v^5	-2.35038645153059000e-01
747	b^6*u^5*v^4	-1.29458903931943509e-01
748	b^6*u^6*v^3	1.36665533230385661e-02
749	b^6*u^7*v^2	-0.00000000000000000e+00
750	b^6*u^8*v	-0.00000000000000000e+00
751	b^6*u^9	-0.00000000000000000e+00
752	b^7*v^8	-0.00000000000000000e+00
753	b^7*u*v^7	-0.00000000000000000e+00
754	b^7*u^2*v^6	-1.92600399505771208e-01
755	b^7*u^3*v^5	-8.32654076288189861e-03
756	b^7*u^4*v^4	-1.08224003543826353e+00
757	b^7*u^5*v^3	-2.79521585136414064e-01
758	b^7*u^6*v^2	4.56239119441222349e-02
759	b^7*u^7*v	0.00000000000000000e+00
760	b^7*u^8	0.00000000000000000e+00
761	b^8*v^7	3.74936146885614194e-03
762	b^8*u*v^6	1.83809085006130690e-01
763	b^8*u^2*v^5	-1.08732423824437055e-01
764	b^8*u^3*v^4	-2.42739937474161727e-01
765	b^8*u^4*v^3	-3.40358714721068989e-01
766	b^8*u^5*v^2	-6.43378098799149867e-01
767	b^8*u^6*v	7.99199221224718870e-01
768	b^8*u^7	0.00000000000000000e+00
769	b^9*v^6	5.56023004209405869e-01
770	b^9*u*v^5	1.41701970918678949e-01
771	b^9*u^2*v^4	-8.13925519835645983e-02
772	b^9*u^3*v^3	-8.38155964148487864e-02
773	b^9*u^4*v^2	-4.67316238120121449e-02
774	b^9*u^5*v	-2.21987937122142681e-01
775	b^9*u^6	0.00000000000000000e+00
776	b^10*v^5	2.59600914501816604e-01
777	b^10*u*v^4	9.61747103371121542e-02
778	b^10*u^2*v^3	1.47592224648257567e-02
779	b^10*u^3*v^2	-1.20966432978159410e-02
780	b^10*u^4*v	-8.85353931623147072e-02
781	b^10*u^5	0.00000000000000000e+00
782	b^11*v^4	1.68943519237343104e-01
783	b^11*u*v^3	1.03561330212706207e-01
784	b^11*u^2*v^2	5.06476037978803861e-02
785	b^11*u^3*v	5.93632605487335180e-02
786	b^11*u^4	-1.00083131041768303e-01
787	b^12*v^3	1.14999458479618788e-01
788	b^12*u*v^2	1.05460730865603217e-01
789	b^12*u^2*v	6.45421216517571006e-02
790	b^12*u^3	3.05419024806676508e-02
791	b^13*v^2	1.27213673846320069e-01
792	b^13*u*v	1.32135519815152341e-01
793	b^13*u^2	6.17416675772303539e-02
794	b^14*v	6.37474211836064493e-04
795	b^14*u	1.32803871134024865e-01
796	b^15	-0.00000000000000000e+00
797	u^4*v^12	-0.00000000000000000e+00
798	u^5*v^11	-0.00000000000000000e+00
799	u^6*v^10	-0.00000000000000000e+00
800	u^7*v^9	-0.00000000000000000e+00
801	u^8*v^8	-0.00000000000000000e+00
802	u^9*v^7	-0.00000000000000000e+00
803	u^10*v^6	0.00000000000000000e+00
804	u^11*v^5	-0.00000000000000000e+00
805	u^12*v^4	0.00000000000000000e+00
806	b*u^3*v^12	-0.00000000000000000e+00
807	b*u^4*v^11	-0.00000000000000000e+00
808	b*u^5*v^10	-0.00000000000000000e+00
809	b*u^6*v^9	0.00000000000000000e+00
810	b*u^7*v^8	0.00000000000000000e+00
811	b*u^8*v^7	-0.00000000000000000e+00
812	b*u^9*v^6	0.00000000000000000e+00
813	b*u^10*v^5	-0.00000000000000000e+00
814	b*u^11*v^4	0.00000000000000000e+00
815	b*u^12*v^3	-0.00000000000000000e+00
816	b^2*u^2*v^12	-0.00000000000000000e+00
817	b^2*u^3*v^11	0.00000000000000000e+00
818	b^2*u^4*v^10	0.00000000000000000e+00
819	b^2*u^5*v^9	-0.00000000000000000e+00
820	b^2*u^6*v^8	-0.00000000000000000e+00
821	b^2*u^7*v^7	-0.00000000000000000e+00
822	b^2*u^8*v^6	-0.00000000000000000e+00
823	b^2*u^9*v^5	-0.00000000000000000e+00
824	b^2*u^10*v^4	0.00000000000000000e+00
825	b^2*u^11*v^3	0.00000000000000000e+00
826	b^2*u^12*v^2	-0.00000000000000000e+00
827	b^3*u*v^12	-0.00000000000000000e+00
828	b^3*u^2*v^11	0.00000000000000000e+00
829	b^3*u^3*v^10	0.00000000000000000e+00
830	b^3*u^4*v^9	0.00000000000000000e+00
831	b^3*u^5*v^8	-0.00000000000000000e+00
832	b^3*u^6*v^7	-0.00000000000000000e+00
833	b^3*u^7*v^6	-0.00000000000000000e+00
834	b^3*u^8*v^5	-0.00000000000000000e+00
835	b^3*u^9*v^4	-0.00000000000000000e+00
836	b^3*u^10*v^3	0.00000000000000000e+00
837	b^3*u^11*v^2	-0.00000000000000000e+00
838	b^3*u^12*v	0.00000000000000000e+00
839	b^4*v^12	-0.00000000000000000e+00
840	b^4*u*v^11	0.00000000000000000e+00
841	b^4*u^2*v^10	0.00000000000000000e+00
842	b^4*u^3*v^9	0.00000000000000000e+00
843	b^4*u^4*v^8	-0.00000000000000000e+00
844	b^4*u^5*v^7	-0.00000000000000000e+00
845	b^4*u^6*v^6	-0.00000000000000000e+00
846	b^4*u^7*v^5	-0.00000000000000000e+00
847	b^4*u^8*v^4	-0.00000000000000000e+00
848	b^4*u^9*v^3	0.00000000000000000e+00
849	b^4*u^10*v^2	0.00000000000000000e+00
850	b^4*u^11*v	-0.00000000000000000e+00
851	b^4*u^12	-0.00000000000000000e+00
852	b^5*v^11	-0.00000000000000000e+00
853	b^5*u*v^10	-0.00000000000000000e+00
854	b^5*u^2*v^9	0.00000000000000000e+00
855	b^5*u^3*v^8	-0.00000000000000000e+00
856	b^5*u^4*v^7	-0.00000000000000000e+00
857	b^5*u^5*v^6	-0.00000000000000000e+00
858	b^5*u^6*v^5	-0.00000000000000000e+00
859	b^5*u^7*v^4	-0.00000000000000000e+00
860	b^5*u^8*v^3	-0.00000000000000000e+00
861	b^5*u^9*v^2	0.00000000000000000e+00
862	b^5*u^10*v	-0.00000000000000000e+00
863	b^5*u^11	-0.00000000000000000e+00
864	b^6*v^10	-0.00000000000000000e+00
865	b^6*u*v^9	0.00000000000000000e+00
866	b^6*u^2*v^8	-0.00000000000000000e+00
867	b^6*u^3*v^7	-0.00000000000000000e+00
868	b^6*u^4*v^6	-1.47439074841516887e-01
869	b^6*u^5*v^5	-7.36409064412449632e-02
870	b^6*u^6*v^4	2.66554015203276408e-02
871	b^6*u^7*v^3	-0.00000000000000000e+00
872	b^6*u^8*v^2	-0.00000000000000000e+00
873	b^6*u^9*v	0.00000000000000000e+00
874	b^6*u^10	-0.00000000000000000e+00
875	b^7*v^9	-0.00000000000000000e+00
876	b^7*u*v^8	-0.00000000000000000e+00
877	b^7*u^2*v^7	-0.00000000000000000e+00
878	b^7*u^3*v^6	-1.13328552642405503e-01
879	b^7*u^4*v^5	5.86606718565693463e-01
880	b^7*u^5*v^4	4.83885177697258029e-01
881	b^7*u^6*v^3	6.68176883369496211e-02
882	b^7*u^7*v^2	-0.00000000000000000e+00
883	b^7*u^8*v	-0.00000000000000000e+00
884	b^7*u^9	-0.00000000000000000e+00
885	b^8*v^8	-1.88219810846435237e-04
886	b^8*u*v^7	1.00196663753183979e-03
887	b^8*u^2*v^6	3.56273070217265897e-01
888	b^8*u^3*v^5	2.07629758205438358e-01
889	b^8*u^4*v^4	1.87752698563633559e-02
890	b^8*u^5*v^3	-1.26557077643431104e-01
891	b^8*u^6*v^2	-5.43416525322923394e-02
892	b^8*u^7*v	0.00000000000000000e+00
893	b^8*u^8	0.00000000000000000e+00
894	b^9*v^7	1.56365355010683084e-02
895	b^9*u*v^6	2.12406161707646868e-01
896	b^9*u^2*v^5	2.64532058050247099e-01
897	b^9*u^3*v^4	2.65630179866435390e-01
898	b^9*u^4*v^3	5.52590354743769871e-02
899	b^9*u^5*v^2	-1.34471323467292764e-01
900	b^9*u^6*v	-1.99199126557913886e-01
901	b^9*u^7	0.00000000000000000e+00
902	b^10*v^6	3.30860978653131743e-01
903	b^10*u*v^5	1.82710860668816838e-01
904	b^10*u^2*v^4	1.54816081021765944e-01
905	b^10*u^3*v^3	1.20652349189243072e-01
906	b^10*u^4*v^2	5.81883420131401458e-02
907	b^10*u^5*v	-1.60900827025865473e-01
908	b^10*u^6	0.00000000000000000e+00
909	b^11*v^5	1.71441242253145915e-01
910	b^11*u*v^4	6.76333275148636864e-02
911	b^11*u^2*v^3	5.04184686665821308e-02
912	b^11*u^3*v^2	5.59537920307825454e-02
913	b^11*u^4*v	-2.27536555486666531e-03
914	b^11*u^5	0.00000000000000000e+00
915	b^12*v^4	9.99394022064521298e-02
916	b^12*u*v^3	3.44469183334785711e-02
917	b^12*u^2*v^2	1.90562753712592084e-02
918	b^12*u^3*v	-6.66162418919355025e-03
919	b^12*u^4	-8.63070340082523896e-02
920	b^13*v^3	8.09154704041082917e-02
921	b^13*u*v^2	4.30083494191902740e-02
922	b^13*u^2*v	3.11630411819897764e-02
923	b^13*u^3	5.51492568266010244e-03
924	b^14*v^2	1.09525503094771229e-01
925	b^14*u*v	1.29210717942298908e-01
926	b^14*u^2	8.24623080962028493e-02
927	b^15*v	2.48988616168034995e-07
928	b^15*u	-7.19410618822853359e-07
929	b^16	0.00000000000000000e+00
930	u^5*v^12	-0.00000000000000000e+00
931	u^6*v^11	0.00000000000000000e+00
932	u^7*v^10	0.00000000000000000e+00
933	u^8*v^9	0.00000000000000000e+00
934	u^9*v^8	0.00000000000000000e+00
935	u^10*v^7	0.00000000000000000e+00
936	u^11*v^6	-0.00000000000000000e+00
937	u^12*v^5	0.00000000000000000e+00
938	b*u^4*v^12	-0.00000000000000000e+00
939	b*u^5*v^11	0.00000000000000000e+00
940	b*u^6*v^10	0.00000000000000000e+00
941	b*u^7*v^9	0.00000000000000000e+00
942	b*u^8*v^8	0.00000000000000000e+00
943	b*u^9*v^7	0.00000000000000000e+00
944	b*u^10*v^6	0.00000000000000000e+00
945	b*u^11*v^5	0.00000000000000000e+00
946	b*u^12*v^4	0.00000000000000000e+00
947	b^2*u^3*v^12	-0.00000000000000000e+00
948	b^2*u^4*v^11	0.00000000000000000e+00
949	b^2*u^5*v^10	0.00000000000000000e+00
950	b^2*u^6*v^9	0.00000000000000000e+00
951	b^2*u^7*v^8	-0.00000000000000000e+00
952	b^2*u^8*v^7	-0.00000000000000000e+00
953	b^2*u^9*v^6	-0.00000000000000000e+00
954	b^2*u^10*v^5	-0.00000000000000000e+00
955	b^2*u^11*v^4	0.00000000000000000e+00
956	b^2*u^12*v^3	0.00000000000000000e+00
957	b^3*u^2*v^12	-0.00000000000000000e+00
958	b^3*u^3*v^11	-0.00000000000000000e+00
959	b^3*u^4*v^10	-0.00000000000000000e+00
960	b^3*u^5*v^9	-0.00000000000000000e+00
961	b^3*u^6*v^8	-0.00000000000000000e+00
962	b^3*u^7*v^7	-0.00000000000000000e+00
963	b^3*u^8*v^6	-0.00000000000000000e+00
964	b^3*u^9*v^5	-0.00000000000000000e+00
965	b^3*u^10*v^4	0.00000000000000000e+00
966	b^3*u^11*v^3	-0.00000000000000000e+00
967	b^3*u^12*v^2	0.00000000000000000e+00
968	b^4*u*v^12	-0.00000000000000000e+00
969	b^4*u^2*v^11	0.00000000000000000e+00
970	b^4*u^3*v^10	0.00000000000000000e+00
971	b^4*u^4*v^9	0.00000000000000000e+00
972	b^4*u^5*v^8	-0.00000000000000000e+00
973	b^4*u^6*v^7	-0.00000000000000000e+00
974	b^4*u^7*v^6	-0.00000000000000000e+00
975	b^4*u^8*v^5	-0.00000000000000000e+00
976	b^4*u^9*v^4	-0.00000000000000000e+00
977	b^4*u^10*v^3	0.00000000000000000e+00
978	b^4*u^11*v^2	0.00000000000000000e+00
979	b^4*u^12*v	0.00000000000000000e+00
980	b^5*v^12	-0.00000000000000000e+00
981	b^5*u*v^11	0.00000000000000000e+00
982	b^5*u^2*v^10	0.00000000000000000e+00
983	b^5*u^3*v^9	0.00000000000000000e+00
984	b^5*u^4*v^8	-0.00000000000000000e+00
985	b^5*u^5*v^7	-0.00000000000000000e+00
986	b^5*u^6*v^6	-0.00000000000000000e+00
987	b^5*u^7*v^5	-0.00000000000000000e+00
988	b^5*u^8*v^4	-0.00000000000000000e+00
989	b^5*u^9*v^3	0.00000000000000000e+00
990	b^5*u^10*v^2	-0.00000000000000000e+00
991	b^5*u^11*v	-0.00000000000000000e+00
992	b^5*u^12	0.00000000000000000e+00
993	b^6*v^11	-0.00000000000000000e+00
994	b^6*u*v^10	0.00000000000000000e+00
995	b^6*u^2*v^9	0.00000000000000000e+00
996	b^6*u^3*v^8	-0.00000000000000000e+00
997	b^6*u^4*v^7	-0.00000000000000000e+00
998	b^6*u^5*v^6	1.56849165950096375e-01
999	b^6*u^6*v^5	5.23775249919557623e-02
1000	b^6*u^7*v^4	-0.00000000000000000e+00
1001	b^6*u^8*v^3	-0.00000000000000000e+00
1002	b^6*u^9*v^2	0.00000000000000000e+00
1003	b^6*u^10*v	0.00000000000000000e+00
1004	b^6*u^11	0.00000000000000000e+00
1005	b^7*v^10	-0.00000000000000000e+00
1006	b^7*u*v^9	0.00000000000000000e+00
1007	b^7*u^2*v^8	-0.00000000000000000e+00
1008	b^7*u^3*v^7	-0.00000000000000000e+00
1009	b^7*u^4*v^6	7.91795762785990176e-01
1010	b^7*u^5*v^5	7.88378020689368575e-01
1011	b^7*u^6*v^4	3.57004285116289788e-01
1012	b^7*u^7*v^3	-0.00000000000000000e+00
1013	b^7*u^8*v^2	-0.00000000000000000e+00
1014	b^7*u^9*v	-0.00000000000000000e+00
1015	b^7*u^10	0.00000000000000000e+00
1016	b^8*v^9	-0.00000000000000000e+00
1017	b^8*u*v^8	3.83436229606706497e-04
1018	b^8*u^2*v^7	2.68424046742342165e-03
1019	b^8*u^3*v^6	6.06712546416201426e-01
1020	b^8*u^4*v^5	5.26974426712168875e-01
1021	b^8*u^5*v^4	3.92363327782269400e-01
1022	b^8*u^6*v^3	7.00609028627579011e-02
1023	b^8*u^7*v^2	0.00000000000000000e+00
1024	b^8*u^8*v	-0.00000000000000000e+00
1025	b^8*u^9	0.00000000000000000e+00
1026	b^9*v^8	-1.31110027362412097e-04
1027	b^9*u*v^7	1.58155786769211583e-02
1028	b^9*u^2*v^6	3.77898854402450635e-01
1029	b^9*u^3*v^5	2.08375615808256975e-01
1030	b^9*u^4*v^4	1.11462718820081949e-01
1031	b^9*u^5*v^3	1.69943186084774434e-01
1032	b^9*u^6*v^2	7.31742285006729554e-02
1033	b^9*u^7*v	-0.00000000000000000e+00
1034	b^9*u^8	0.00000000000000000e+00
1035	b^10*v^7	2.11493944767942831e-02
1036	b^10*u*v^6	2.61352131677554944e-01
1037	b^10*u^2*v^5	2.11232591592282498e-01
1038	b^10*u^3*v^4	1.54599564873713041e-01
1039	b^10*u^4*v^3	1.09120211218950214e-01
1040	b^10*u^5*v^2	1.45345920064667872e-01
1041	b^10*u^6*v	3.95266186552964471e-01
1042	b^10*u^7	0.00000000000000000e+00
1043	b^11*v^6	2.29749208644957348e-01
1044	b^11*u*v^5	2.09776574378647385e-01
1045	b^11*u^2*v^4	2.10288528921082296e-01
1046	b^11*u^3*v^3	1.39456755649981529e-01
1047	b^11*u^4*v^2	7.82906862851904389e-02
1048	b^11*u^5*v	5.53663529310556221e-02
1049	b^11*u^6	0.00000000000000000e+00
1050	b^12*v^5	1.53867102518201737e-01
1051	b^12*u*v^4	1.28029435670410363e-01
1052	b^12*u^2*v^3	1.22298001444171744e-01
1053	b^12*u^3*v^2	1.01756348311888581e-01
1054	b^12*u^4*v	7.50191467134871809e-02
1055	b^12*u^5	-1.93358908351142028e-01
1056	b^13*v^4	6.54467828708395344e-02
1057	b^13*u*v^3	4.06881106380420632e-02
1058	b^13*u^2*v^2	4.55187272097637152e-02
1059	b^13*u^3*v	3.78946510385770596e-02
1060	b^13*u^4	-7.61889176434872584e-03
1061	b^14*v^3	3.41500851089835203e-02
1062	b^14*u*v^2	-4.45544675550880662e-03
1063	b^14*u^2*v	-5.47581394249833150e-03
1064	b^14*u^3	-5.75260564212047142e-03
1065	b^15*v^2	-3.52462463387503457e-03
1066	b^15*u*v	-2.11039709307298375e-03
1067	b^15*u^2	1.04654894785971789e-02
1068	b^16*v	0.00000000000000000e+00
1069	b^16*u	0.00000000000000000e+00
1070	b^17	0.00000000000000000e+00
1071	u^6*v^12	0.00000000000000000e+00
1072	u^7*v^11	-0.00000000000000000e+00
1073	u^8*v^10	-0.00000000000000000e+00
1074	u^9*v^9	-0.00000000000000000e+00
1075	u^10*v^8	0.00000000000000000e+00
1076	u^11*v^7	0.00000000000000000e+00
1077	u^12*v^6	-0.00000000000000000e+00
1078	b*u^5*v^12	0.00000000000000000e+00
1079	b*u^6*v^11	-0.00000000000000000e+00
1080	b*u^7*v^10	-0.00000000000000000e+00
1081	b*u^8*v^9	-0.00000000000000000e+00
1082	b*u^9*v^8	-0.00000000000000000e+00
1083	b*u^10*v^7	-0.00000000000000000e+00
1084	b*u^11*v^6	0.00000000000000000e+00
1085	b*u^12*v^5	-0.00000000000000000e+00
1086	b^2*u^4*v^12	0.00000000000000000e+00
1087	b^2*u^5*v^11	-0.00000000000000000e+00
1088	b^2*u^6*v^10	-0.00000000000000000e+00
1089	b^2*u^7*v^9	-0.00000000000000000e+00
1090	b^2*u^8*v^8	-0.00000000000000000e+00
1091	b^2*u^9*v^7	-0.00000000000000000e+00
1092	b^2*u^10*v^6	-0.00000000000000000e+00
1093	b^2*u^11*v^5	0.00000000000000000e+00
1094	b^2*u^12*v^4	-0.00000000000000000e+00
1095	b^3*u^3*v^12	0.00000000000000000e+00
1096	b^3*u^4*v^11	-0.00000000000000000e+00
1097	b^3*u^5*v^10	0.00000000000000000e+00
1098	b^3*u^6*v^9	0.00000000000000000e+00
1099	b^3*u^7*v^8	0.00000000000000000e+00
1100	b^3*u^8*v^7	0.00000000000000000e+00
1101	b^3*u^9*v^6	0.00000000000000000e+00
1102	b^3*u^10*v^5	0.00000000000000000e+00
1103	b^3*u^11*v^4	0.00000000000000000e+00
1104	b^3*u^12*v^3	-0.00000000000000000e+00
1105	b^4*u^2*v^12	0.00000000000000000e+00
1106	b^4*u^3*v^11	-0.00000000000000000e+00
1107	b^4*u^4*v^10	-0.00000000000000000e+00
1108	b^4*u^5*v^9	-0.00000000000000000e+00
1109	b^4*u^6*v^8	-0.00000000000000000e+00
1110	b^4*u^7*v^7	-0.00000000000000000e+00
1111	b^4*u^8*v^6	-0.00000000000000000e+00
1112	b^4*u^9*v^5	-0.00000000000000000e+00
1113	b^4*u^10*v^4	-0.00000000000000000e+00
1114	b^4*u^11*v^3	0.00000000000000000e+00
1115	b^4*u^12*v^2	-0.00000000000000000e+00
1116	b^5*u*v^12	0.00000000000000000e+00
1117	b^5*u^2*v^11	-0.00000000000000000e+00
1118	b^5*u^3*v^10	0.00000000000000000e+00
1119	b^5*u^4*v^9	0.00000000000000000e+00
1120	b^5*u^5*v^8	0.00000000000000000e+00
1121	b^5*u^6*v^7	0.00000000000000000e+00
1122	b^5*u^7*v^6	0.00000000000000000e+00
1123	b^5*u^8*v^5	0.00000000000000000e+00
1124	b^5*u^9*v^4	-0.00000000000000000e+00
1125	b^5*u^10*v^3	0.00000000000000000e+00
1126	b^5*u^11*v^2	0.00000000000000000e+00
1127	b^5*u^12*v	-0.00000000000000000e+00
1128	b^6*v^12	0.00000000000000000e+00
1129	b^6*u*v^11	-0.00000000000000000e+00
1130	b^6*u^2*v^10	0.00000000000000000e+00
1131	b^6*u^3*v^9	0.00000000000000000e+00
1132	b^6*u^4*v^8	0.00000000000000000e+00
1133	b^6*u^5*v^7	0.00000000000000000e+00
1134	b^6*u^6*v^6	4.95372429422306860e-06
1135	b^6*u^7*v^5	0.00000000000000000e+00
1136	b^6*u^8*v^4	0.00000000000000000e+00
1137	b^6*u^9*v^3	0.00000000000000000e+00
1138	b^6*u^10*v^2	0.00000000000000000e+00
1139	b^6*u^11*v	0.00000000000000000e+00
1140	b^6*u^12	-0.00000000000000000e+00
1141	b^7*v^11	0.00000000000000000e+00
1142	b^7*u*v^10	-0.00000000000000000e+00
1143	b^7*u^2*v^9	0.00000000000000000e+00
1144	b^7*u^3*v^8	-0.00000000000000000e+00
1145	b^7*u^4*v^7	-0.00000000000000000e+00
1146	b^7*u^5*v^6	1.44512769760423238e-01
1147	b^7*u^6*v^5	1.99593057805862534e-01
1148	b^7*u^7*v^4	-0.00000000000000000e+00
1149	b^7*u^8*v^3	-0.00000000000000000e+00
